date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-12-04-23:46:34,linear <Lpoint64> ,17747769,neighSearch,Square,7.5,1000,5,0.34809,0.069618,0.0691039,0.00158628,1
2024-12-04-23:46:35,linear <Lpoint64> ,17747769,neighSearch,Sphere,10,1000,5,0.368419,0.0736837,0.0729087,0.00367981,1
2024-12-04-23:46:35,linear <Lpoint64> ,17747769,neighSearch,Circle,10,1000,5,0.490834,0.0981667,0.0999795,0.00242942,1
2024-12-04-23:46:36,linear <Lpoint64> ,17747769,neighSearch,Cube,10,1000,5,0.337014,0.0674027,0.0673869,9.72033e-05,1
2024-12-04-23:46:36,linear <Lpoint64> ,17747769,neighSearch,Square,10,1000,5,0.485184,0.0970368,0.0973786,0.00342627,1
2024-12-04-23:46:36,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,2.5,1000,5,0.0376435,0.00752869,0.00801623,0.00073008,1
2024-12-04-23:46:36,linear <Lpoint64> ,17747769,numNeighSearch,Circle,2.5,1000,5,0.0759173,0.0151835,0.0151782,3.10309e-05,1
2024-12-04-23:46:36,linear <Lpoint64> ,17747769,numNeighSearch,Cube,2.5,1000,5,0.0382025,0.00764049,0.00799316,0.000461042,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Square,2.5,1000,5,0.0766492,0.0153298,0.0152008,0.000206574,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,5,1000,5,0.0965894,0.0193179,0.0193753,0.000327939,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Circle,5,1000,5,0.165933,0.0331866,0.0331654,0.000474795,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Cube,5,1000,5,0.0921719,0.0184344,0.0183575,0.000172175,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Square,5,1000,5,0.170722,0.0341445,0.0340023,0.00030059,1
2024-12-04-23:46:37,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,7.5,1000,5,0.1888,0.0377599,0.0376275,0.000611581,1
2024-12-04-23:46:38,linear <Lpoint64> ,17747769,numNeighSearch,Circle,7.5,1000,5,0.297857,0.0595715,0.0587573,0.00273039,1
2024-12-04-23:46:38,linear <Lpoint64> ,17747769,numNeighSearch,Cube,7.5,1000,5,0.200528,0.0401056,0.0402315,0.000622416,1
2024-12-04-23:46:38,linear <Lpoint64> ,17747769,numNeighSearch,Square,7.5,1000,5,0.290933,0.0581865,0.0584604,0.000899932,1
2024-12-04-23:46:39,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,10,1000,5,0.307669,0.0615337,0.0627963,0.00318515,1
2024-12-04-23:46:39,linear <Lpoint64> ,17747769,numNeighSearch,Circle,10,1000,5,0.464236,0.0928472,0.0933496,0.00128993,1
2024-12-04-23:46:40,linear <Lpoint64> ,17747769,numNeighSearch,Cube,10,1000,5,0.319254,0.0638507,0.0638944,0.000147506,1
2024-12-04-23:46:40,linear <Lpoint64> ,17747769,numNeighSearch,Square,10,1000,5,0.456507,0.0913014,0.0898388,0.00336549,1
2024-12-04-23:46:43,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,2.5,1000,5,0.0440222,0.00880445,0.00876656,0.00129986,1
2024-12-04-23:46:43,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,2.5,1000,5,0.072421,0.0144842,0.014404,0.00141566,1
2024-12-04-23:46:43,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,2.5,1000,5,0.0437447,0.00874894,0.0087609,3.26396e-05,1
2024-12-04-23:46:43,pointer <Lpoint64> sorted,17747769,neighSearch,Square,2.5,1000,5,0.0732077,0.0146415,0.0146389,0.000100859,1
2024-12-04-23:46:44,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,5,1000,5,0.117397,0.0234795,0.0225304,0.00216239,1
2024-12-04-23:46:44,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,5,1000,5,0.179183,0.0358366,0.0348624,0.00172939,1
2024-12-04-23:46:44,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,5,1000,5,0.112753,0.0225506,0.022592,0.000132757,1
2024-12-04-23:46:44,pointer <Lpoint64> sorted,17747769,neighSearch,Square,5,1000,5,0.180287,0.0360575,0.036124,0.00118773,1
2024-12-04-23:46:44,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,7.5,1000,5,0.231057,0.0462114,0.0462228,0.000145631,1
2024-12-04-23:46:45,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,7.5,1000,5,0.330342,0.0660684,0.0659012,0.000630155,1
2024-12-04-23:46:45,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,7.5,1000,5,0.22235,0.0444701,0.04485,0.000780398,1
2024-12-04-23:46:46,pointer <Lpoint64> sorted,17747769,neighSearch,Square,7.5,1000,5,0.327421,0.0654841,0.0659019,0.00112208,1
2024-12-04-23:46:46,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,10,1000,5,0.398363,0.0796726,0.0791504,0.00161981,1
2024-12-04-23:46:47,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,10,1000,5,0.549793,0.109959,0.110598,0.00112671,1
2024-12-04-23:46:47,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,10,1000,5,0.386418,0.0772836,0.0769813,0.00067476,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,neighSearch,Square,10,1000,5,0.545482,0.109096,0.110251,0.00438553,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,2.5,1000,5,0.0406491,0.00812983,0.00821815,0.000201125,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,2.5,1000,5,0.0704882,0.0140976,0.0141463,0.000144452,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,2.5,1000,5,0.0410003,0.00820005,0.00832345,0.000241374,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,2.5,1000,5,0.0703102,0.014062,0.0142212,0.000229508,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,5,1000,5,0.102849,0.0205698,0.0204753,0.000242231,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,5,1000,5,0.167587,0.0335175,0.0333891,0.000284013,1
2024-12-04-23:46:48,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,5,1000,5,0.115853,0.0231707,0.0223195,0.00216064,1
2024-12-04-23:46:49,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,5,1000,5,0.182996,0.0365992,0.0362508,0.00227993,1
